h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.546e+00,-0.629,7.952e+00,-2.991,1.169e+01,-3.547,0.938
5.000e-02,944,2.196e-02,6.137,1.491e+00,2.415,6.895e-01,4.083,3.911
2.500e-02,3720,5.221e-02,-1.249,2.880e+00,-0.950,1.974e+00,-1.518,17.406
1.250e-02,14782,1.097e-02,2.250,2.228e+00,0.370,4.818e-01,2.035,116.028
6.250e-03,59326,1.387e-03,2.984,5.838e-01,1.932,1.231e-01,1.968,827.443
