h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,200,1.427e+00,-0.513,2.328e+00,-1.219,2.711e+00,-1.439,0.245
5.000e-02,800,8.165e-04,10.772,6.113e-02,5.251,3.904e-02,6.118,0.832
2.500e-02,3200,1.055e-04,2.952,1.608e-02,1.927,9.446e-03,2.047,4.157
1.250e-02,12800,1.324e-05,2.994,4.080e-03,1.979,2.266e-03,2.060,22.825
6.250e-03,51200,1.657e-06,2.998,1.024e-03,1.994,5.554e-04,2.029,137.169
