h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.327e+00,-1.219,2.690e+00,-1.428,1.186
5.000e-02,944,5.496e-04,11.343,4.385e-02,5.730,3.097e-02,6.441,4.917
2.500e-02,3720,6.958e-05,2.982,1.093e-02,2.004,7.452e-03,2.055,16.873
1.250e-02,14782,8.617e-06,3.013,2.749e-03,1.991,1.769e-03,2.074,69.010
6.250e-03,59326,1.089e-06,2.984,7.013e-04,1.971,4.364e-04,2.019,371.682
