h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,200,1.422e+00,-0.508,2.469e+00,-1.304,2.770e+00,-1.470,7.133
5.000e-02,800,1.018e-02,7.126,4.934e-01,2.323,5.309e-01,2.383,8.355
2.500e-02,3200,4.019e-03,1.341,3.271e-01,0.593,2.443e-01,1.120,18.190
1.250e-02,12800,1.326e-03,1.599,2.006e-01,0.705,1.239e-01,0.980,77.753
6.250e-03,51200,3.671e-04,1.853,1.101e-01,0.865,3.113e-02,1.993,520.864
