h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.463e+00,-0.549,3.960e+00,-1.986,5.199e+00,-2.378,7.182
5.000e-02,944,1.519e-03,9.912,1.061e-01,5.222,8.211e-02,5.984,7.904
2.500e-02,3720,1.930e-04,2.977,2.723e-02,1.963,1.857e-02,2.145,16.591
1.250e-02,14782,2.409e-05,3.002,6.866e-03,1.988,4.381e-03,2.083,82.221
6.250e-03,59326,3.132e-06,2.943,1.745e-03,1.976,1.085e-03,2.013,589.995
