h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.582e+00,-0.662,7.578e+00,-2.922,1.041e+01,-3.380,1.412
5.000e-02,944,4.956e-03,8.318,3.505e-01,4.434,3.616e-01,4.847,5.102
2.500e-02,3720,1.362e-03,1.864,2.199e-01,0.673,1.134e-01,1.673,22.925
1.250e-02,14782,7.157e-04,0.928,1.773e-01,0.311,4.499e-02,1.334,126.033
6.250e-03,59326,4.336e-04,0.723,1.307e-01,0.440,2.742e-02,0.714,946.941
