h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,200,1.427e+00,-0.513,2.328e+00,-1.219,2.685e+00,-1.425,2.457
5.000e-02,800,8.796e-04,10.664,6.474e-02,5.168,4.248e-02,5.982,2.628
2.500e-02,3200,1.140e-04,2.948,1.710e-02,1.921,1.078e-02,1.979,12.396
1.250e-02,12800,1.415e-05,3.009,4.312e-03,1.987,2.614e-03,2.043,68.552
6.250e-03,51200,1.761e-06,3.006,1.078e-03,2.000,6.439e-04,2.022,426.171
