h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.327e+00,-1.219,2.708e+00,-1.437,0.642
5.000e-02,944,5.160e-04,11.434,4.176e-02,5.800,2.806e-02,6.593,1.925
2.500e-02,3720,6.599e-05,2.967,1.044e-02,2.000,6.850e-03,2.034,8.080
1.250e-02,14782,8.183e-06,3.012,2.629e-03,1.990,1.605e-03,2.094,42.965
6.250e-03,59326,1.038e-06,2.979,6.727e-04,1.966,3.965e-04,2.017,282.315
