h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.601e+00,-0.679,7.533e+00,-2.913,1.040e+01,-3.378,1.859
5.000e-02,944,2.615e-03,9.258,2.012e-01,5.226,1.952e-01,5.735,6.305
2.500e-02,3720,3.374e-04,2.955,5.130e-02,1.972,4.614e-02,2.081,28.541
1.250e-02,14782,4.184e-05,3.011,1.285e-02,1.998,1.229e-02,1.908,150.088
6.250e-03,59326,5.423e-06,2.948,3.263e-03,1.977,3.049e-03,2.011,984.319
