h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.328e+00,-1.219,2.666e+00,-1.415,7.046
5.000e-02,944,7.601e-04,10.874,5.310e-02,5.454,4.115e-02,6.018,7.784
2.500e-02,3720,9.608e-05,2.984,1.358e-02,1.967,9.319e-03,2.142,16.871
1.250e-02,14782,1.205e-05,2.995,3.441e-03,1.981,2.200e-03,2.083,82.202
6.250e-03,59326,1.559e-06,2.950,8.738e-04,1.977,5.444e-04,2.015,593.877
