h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.327e+00,-1.219,2.690e+00,-1.428,0.301
5.000e-02,944,5.852e-04,11.252,4.497e-02,5.694,3.080e-02,6.449,1.488
2.500e-02,3720,7.630e-05,2.939,1.142e-02,1.977,7.417e-03,2.054,9.679
1.250e-02,14782,9.444e-06,3.014,2.872e-03,1.992,1.739e-03,2.092,65.274
6.250e-03,59326,1.211e-06,2.963,7.331e-04,1.970,4.299e-04,2.017,562.302
