h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.887e+00,-0.916,1.565e+01,-3.968,2.348e+01,-4.554,0.930
5.000e-02,944,1.179e-01,4.001,8.192e+00,0.934,5.612e+00,2.065,3.555
2.500e-02,3720,6.198e-02,0.927,8.008e+00,0.033,2.883e+00,0.961,17.648
1.250e-02,14782,2.128e-02,1.542,4.273e+00,0.906,9.149e-01,1.656,117.141
6.250e-03,59326,2.468e-03,3.108,1.028e+00,2.056,2.143e-01,2.094,827.410
