h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.418e+00,-0.503,1.689e+00,-0.757,1.559e+00,-0.641,0.268
5.000e-02,944,2.602e-04,12.412,2.097e-02,6.332,1.410e-02,6.789,1.215
2.500e-02,3720,3.371e-05,2.948,5.277e-03,1.990,3.439e-03,2.036,8.114
1.250e-02,14782,4.222e-06,2.997,1.335e-03,1.982,8.051e-04,2.095,57.165
6.250e-03,59326,5.409e-07,2.964,3.427e-04,1.962,1.983e-04,2.021,433.697
