h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.466e+00,-0.552,3.958e+00,-1.985,5.244e+00,-2.391,0.311
5.000e-02,944,1.082e-03,10.404,8.584e-02,5.527,5.751e-02,6.511,1.476
2.500e-02,3720,1.424e-04,2.926,2.181e-02,1.976,1.401e-02,2.037,9.731
1.250e-02,14782,1.763e-05,3.014,5.481e-03,1.993,3.274e-03,2.097,65.406
6.250e-03,59326,2.247e-06,2.972,1.400e-03,1.969,8.074e-04,2.020,564.258
