h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,200,1.427e+00,-0.513,2.328e+00,-1.219,2.682e+00,-1.423,2.949
5.000e-02,800,8.944e-04,10.640,6.556e-02,5.150,4.336e-02,5.951,2.621
2.500e-02,3200,1.161e-04,2.946,1.734e-02,1.919,1.105e-02,1.972,12.509
1.250e-02,12800,1.438e-05,3.013,4.368e-03,1.989,2.684e-03,2.042,69.714
6.250e-03,51200,1.788e-06,3.007,1.091e-03,2.001,6.613e-04,2.021,427.926
