h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.465e+00,-0.551,3.958e+00,-1.985,5.229e+00,-2.387,0.320
5.000e-02,944,1.180e-03,10.279,9.032e-02,5.454,6.158e-02,6.408,1.237
2.500e-02,3720,1.542e-04,2.935,2.300e-02,1.973,1.483e-02,2.054,8.065
1.250e-02,14782,1.894e-05,3.025,5.755e-03,1.999,3.476e-03,2.093,57.108
6.250e-03,59326,2.423e-06,2.967,1.467e-03,1.972,8.591e-04,2.016,434.640
