h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.328e+00,-1.219,2.666e+00,-1.415,1.784
5.000e-02,944,6.693e-04,11.058,5.127e-02,5.505,3.895e-02,6.097,6.644
2.500e-02,3720,8.415e-05,2.992,1.288e-02,1.993,9.212e-03,2.080,29.165
1.250e-02,14782,1.047e-05,3.006,3.247e-03,1.988,2.258e-03,2.028,168.536
6.250e-03,59326,1.366e-06,2.939,8.350e-04,1.959,5.769e-04,1.969,1221.553
