h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.463e+00,-0.549,3.960e+00,-1.986,5.196e+00,-2.377,1.833
5.000e-02,944,1.702e-03,9.747,1.526e-01,4.698,9.722e-02,5.740,6.328
2.500e-02,3720,1.339e-03,0.346,2.019e-01,-0.404,2.818e-02,1.787,28.176
1.250e-02,14782,1.147e-03,0.223,3.588e-01,-0.829,6.751e-02,-1.260,147.821
6.250e-03,59326,8.412e-04,0.448,3.203e-01,0.164,6.489e-02,0.057,971.035
