h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.328e+00,-1.219,2.666e+00,-1.415,1.756
5.000e-02,944,1.157e-03,10.268,1.144e-01,4.347,4.976e-02,5.744,6.602
2.500e-02,3720,1.067e-03,0.116,1.631e-01,-0.512,3.434e-02,0.535,29.208
1.250e-02,14782,2.676e-03,-1.326,8.766e-01,-2.426,3.442e-01,-3.325,167.171
6.250e-03,59326,2.560e-03,0.064,7.849e-01,0.160,3.314e-01,0.055,1215.342
