h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.601e+00,-0.679,7.533e+00,-2.913,1.040e+01,-3.378,1.914
5.000e-02,944,3.475e-03,8.848,3.140e-01,4.584,2.070e-01,5.650,6.375
2.500e-02,3720,3.117e-03,0.157,4.796e-01,-0.611,6.426e-02,1.688,28.792
1.250e-02,14782,2.144e-03,0.539,4.903e-01,-0.032,6.438e-02,-0.003,150.883
6.250e-03,59326,8.431e-04,1.347,3.363e-01,0.544,4.864e-02,0.404,991.255
