h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.243e+00,-1.166,4.278e+00,-2.097,6.980e+00,-2.803,1.268
1.000e-01,606,1.858e-02,6.916,2.845e-01,3.910,1.842e-01,5.244,3.114
5.000e-02,2350,4.829e-03,1.944,1.028e-01,1.469,5.278e-02,1.803,11.426
2.500e-02,9000,1.221e-03,1.984,3.617e-02,1.507,1.409e-02,1.905,45.952
1.250e-02,35328,3.053e-04,2.000,1.325e-02,1.449,3.539e-03,1.994,225.733
