h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.243e+00,-1.165,4.279e+00,-2.097,6.818e+00,-2.769,23.359
1.000e-01,606,1.805e-02,6.957,3.011e-01,3.829,1.657e-01,5.363,14.640
5.000e-02,2350,4.739e-03,1.929,1.089e-01,1.467,4.937e-02,1.746,19.773
2.500e-02,9000,1.212e-03,1.967,3.784e-02,1.525,1.351e-02,1.869,53.197
1.250e-02,35328,3.044e-04,1.993,1.374e-02,1.462,3.408e-03,1.988,614.632
