h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,3.135e+00,-1.649,1.490e+01,-3.898,2.717e+01,-4.764,1.297
1.000e-01,606,7.465e-02,5.392,1.149e+00,3.697,7.693e-01,5.142,3.521
5.000e-02,2350,1.939e-02,1.945,4.129e-01,1.476,2.202e-01,1.805,13.860
2.500e-02,9000,4.899e-03,1.985,1.450e-01,1.510,5.866e-02,1.908,62.906
1.250e-02,35328,1.224e-03,2.001,5.310e-02,1.450,1.461e-02,2.006,286.217
