h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.240e+00,-1.163,4.286e+00,-2.100,6.044e+00,-2.596,2.468
1.000e-01,606,1.736e-02,7.011,3.758e-01,3.512,1.861e-01,5.022,4.868
5.000e-02,2350,4.377e-03,1.988,1.564e-01,1.265,6.829e-02,1.446,16.407
2.500e-02,9000,1.121e-03,1.965,6.206e-02,1.333,2.494e-02,1.453,70.197
1.250e-02,35328,2.910e-04,1.947,2.497e-02,1.314,7.121e-03,1.808,365.801
