h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,4.914e+00,-2.297,2.973e+01,-4.894,4.637e+01,-5.535,1.374
1.000e-01,606,1.543e-01,4.993,3.536e+00,3.072,2.185e+00,4.407,3.958
5.000e-02,2350,3.668e-02,2.073,1.445e+00,1.291,6.746e-01,1.696,15.842
2.500e-02,9000,8.419e-03,2.124,8.305e-01,0.799,2.719e-01,1.311,73.274
1.250e-02,35328,2.565e-03,1.715,6.696e-01,0.311,9.347e-02,1.540,391.655
