h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.435e+00,-1.284,7.706e+00,-2.946,1.167e+01,-3.544,1.353
1.000e-01,606,3.523e-02,6.111,7.689e-01,3.325,3.911e-01,4.899,3.842
5.000e-02,2350,8.931e-03,1.980,3.218e-01,1.256,1.428e-01,1.453,15.085
2.500e-02,9000,2.295e-03,1.961,1.323e-01,1.282,5.139e-02,1.475,70.339
1.250e-02,35328,5.992e-04,1.937,6.295e-02,1.072,1.622e-02,1.664,373.186
