h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.437e+00,-1.285,7.700e+00,-2.945,1.184e+01,-3.566,0.231
1.000e-01,606,3.194e-02,6.253,7.522e-01,3.356,3.893e-01,4.927,0.865
5.000e-02,2350,8.179e-03,1.966,3.133e-01,1.264,1.433e-01,1.442,4.564
2.500e-02,9000,2.155e-03,1.924,1.205e-01,1.379,5.155e-02,1.475,30.524
1.250e-02,35328,5.666e-04,1.927,4.498e-02,1.421,1.657e-02,1.637,212.692
