h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.243e+00,-1.166,4.278e+00,-2.097,6.984e+00,-2.804,1.208
1.000e-01,606,1.850e-02,6.922,2.850e-01,3.908,1.791e-01,5.285,3.159
5.000e-02,2350,4.825e-03,1.939,1.029e-01,1.470,5.230e-02,1.776,11.082
2.500e-02,9000,1.221e-03,1.982,3.618e-02,1.508,1.408e-02,1.893,44.308
1.250e-02,35328,3.054e-04,2.000,1.325e-02,1.449,3.522e-03,1.999,219.461
