h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,3.135e+00,-1.649,1.490e+01,-3.898,2.718e+01,-4.764,1.328
1.000e-01,606,7.491e-02,5.387,1.148e+00,3.699,7.989e-01,5.088,3.707
5.000e-02,2350,1.938e-02,1.951,4.126e-01,1.476,2.304e-01,1.794,14.461
2.500e-02,9000,4.886e-03,1.988,1.450e-01,1.509,6.102e-02,1.917,65.014
1.250e-02,35328,1.220e-03,2.002,5.308e-02,1.450,1.590e-02,1.940,294.240
