h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,4.379e+00,-2.131,3.271e+01,-5.032,2.628e+01,-4.716,1.156
1.000e-01,606,3.091e-01,3.824,1.166e+01,1.489,4.532e+00,2.536,3.191
5.000e-02,2350,1.797e-01,0.783,1.146e+01,0.025,2.079e+00,1.124,14.365
2.500e-02,9000,5.367e-02,1.743,1.040e+01,0.140,5.031e-01,2.047,74.658
1.250e-02,35328,1.769e-01,-1.721,2.664e+01,-1.358,2.056e+00,-2.031,436.497
