h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.244e+00,-1.166,4.278e+00,-2.097,7.306e+00,-2.869,0.521
1.000e-01,606,1.869e-02,6.908,2.712e-01,3.980,1.981e-01,5.205,1.317
5.000e-02,2350,4.845e-03,1.947,9.782e-02,1.471,5.656e-02,1.808,5.228
2.500e-02,9000,1.221e-03,1.988,3.452e-02,1.502,1.509e-02,1.906,22.687
1.250e-02,35328,3.049e-04,2.002,1.270e-02,1.443,3.741e-03,2.012,124.279
