h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,200,1.427e+00,-0.513,2.328e+00,-1.219,2.642e+00,-1.402,1.452
5.000e-02,800,9.462e-04,10.558,6.746e-02,5.109,4.246e-02,5.960,4.625
2.500e-02,3200,1.256e-04,2.913,1.828e-02,1.884,1.082e-02,1.973,13.245
1.250e-02,12800,1.592e-05,2.979,4.696e-03,1.961,2.680e-03,2.013,66.505
6.250e-03,51200,1.998e-06,2.995,1.183e-03,1.989,6.629e-04,2.015,538.597
