h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.327e+00,-1.219,2.698e+00,-1.432,0.781
5.000e-02,944,5.351e-04,11.381,4.298e-02,5.759,2.933e-02,6.524,2.414
2.500e-02,3720,6.836e-05,2.969,1.076e-02,1.998,7.303e-03,2.006,9.715
1.250e-02,14782,8.475e-06,3.012,2.710e-03,1.990,1.738e-03,2.071,49.487
6.250e-03,59326,1.071e-06,2.985,6.916e-04,1.970,4.317e-04,2.010,322.779
