h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.457e+00,-0.543,3.992e+00,-1.997,4.598e+00,-2.201,0.399
5.000e-02,944,4.428e-03,8.362,2.461e-01,4.019,1.579e-01,4.864,1.973
2.500e-02,3720,1.298e-03,1.770,1.284e-01,0.938,6.989e-02,1.176,13.300
1.250e-02,14782,4.379e-04,1.568,7.501e-02,0.776,3.584e-02,0.963,94.694
6.250e-03,59326,1.420e-04,1.624,4.100e-02,0.871,1.803e-02,0.991,727.324
