h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,200,1.415e+00,-0.501,1.488e+00,-0.573,1.138e+00,-0.187,36.637
5.000e-02,800,2.049e-04,12.754,1.531e-02,6.602,9.457e-03,6.911,14.644
2.500e-02,3200,2.650e-05,2.951,4.030e-03,1.926,2.258e-03,2.067,20.214
1.250e-02,12800,3.318e-06,2.997,1.021e-03,1.981,5.401e-04,2.064,64.768
6.250e-03,51200,4.145e-07,3.001,2.560e-04,1.996,1.322e-04,2.031,743.235
