h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.577e+00,-0.657,7.604e+00,-2.927,9.078e+00,-3.182,1.777
5.000e-02,944,8.028e-03,7.618,4.947e-01,3.942,3.208e-01,4.823,6.711
2.500e-02,3720,2.509e-03,1.678,2.718e-01,0.864,1.477e-01,1.119,30.350
1.250e-02,14782,7.419e-04,1.758,1.541e-01,0.819,7.204e-02,1.036,179.393
6.250e-03,59326,1.604e-04,2.210,7.342e-02,1.069,2.775e-02,1.376,1418.162
