h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,200,1.465e+00,-0.551,3.959e+00,-1.985,5.214e+00,-2.382,0.842
5.000e-02,800,1.687e-03,9.763,1.249e-01,4.987,7.641e-02,6.092,2.117
2.500e-02,3200,2.180e-04,2.952,3.297e-02,1.921,1.842e-02,2.053,9.070
1.250e-02,12800,2.739e-05,2.993,8.379e-03,1.976,4.439e-03,2.053,48.012
6.250e-03,51200,3.429e-06,2.998,2.105e-03,1.993,1.090e-03,2.026,290.796
