h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,200,1.602e+00,-0.680,7.534e+00,-2.913,1.009e+01,-3.334,1.510
5.000e-02,800,3.903e-03,8.681,2.763e-01,4.769,1.756e-01,5.844,3.754
2.500e-02,3200,5.172e-04,2.916,7.487e-02,1.884,4.522e-02,1.957,14.657
1.250e-02,12800,6.554e-05,2.980,1.925e-02,1.960,1.126e-02,2.006,74.403
6.250e-03,51200,8.223e-06,2.995,4.850e-03,1.989,2.789e-03,2.013,472.858
