h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.501e+00,-0.586,9.095e+00,-3.185,6.295e+00,-2.654,1.856
5.000e-02,944,4.912e-02,4.934,3.652e+00,1.317,6.116e-01,3.363,7.716
2.500e-02,3720,3.139e-02,0.646,2.668e+00,0.453,4.431e-01,0.465,34.965
1.250e-02,14782,6.607e-03,2.248,1.574e+00,0.761,2.113e-01,1.068,199.620
6.250e-03,59326,1.310e-02,-0.987,1.590e+00,-0.015,2.953e-01,-0.483,1442.262
