h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.425e+00,-0.511,2.342e+00,-1.228,2.432e+00,-1.282,1.777
5.000e-02,944,1.976e-03,9.494,1.209e-01,4.276,7.903e-02,4.944,6.184
2.500e-02,3720,5.701e-04,1.794,6.186e-02,0.966,3.449e-02,1.196,29.022
1.250e-02,14782,1.587e-04,1.844,3.272e-02,0.919,1.615e-02,1.095,170.985
6.250e-03,59326,3.109e-05,2.352,1.401e-02,1.223,5.835e-03,1.469,1306.582
