h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,200,1.463e+00,-0.549,3.961e+00,-1.986,5.076e+00,-2.344,0.495
5.000e-02,800,2.073e-03,9.463,1.423e-01,4.799,8.601e-02,5.883,2.214
2.500e-02,3200,2.646e-04,2.970,3.770e-02,1.917,2.193e-02,1.972,9.866
1.250e-02,12800,3.264e-05,3.019,9.552e-03,1.981,5.447e-03,2.009,70.133
6.250e-03,51200,4.053e-06,3.010,2.393e-03,1.997,1.347e-03,2.015,1092.699
